var1,var2,pearson_corr
สนใจ_อาหารสุขภาพ,สนใจ_บุฟเฟต์,-0.11433655477148594
สนใจ_บุฟเฟต์,สนใจ_บุฟเฟต์,1.0
สนใจ_ชาบูชาบู,สนใจ_บุฟเฟต์,0.708650952831704
สนใจ_ปิ้งย่าง,สนใจ_บุฟเฟต์,0.5696010851692497
สนใจ_เหล้าเบียร์,สนใจ_บุฟเฟต์,0.24364345250142724
สนใจ_เสื้อผ้าแฟชั่น,สนใจ_บุฟเฟต์,0.1322365091396717
สนใจ_แต่งหน้า,สนใจ_บุฟเฟต์,0.038491524030303134
สนใจ_skincare_บำรุงผิว,สนใจ_บุฟเฟต์,-0.008650369710327978
สนใจ_การออกกำลังกาย,สนใจ_บุฟเฟต์,-0.19463316340214162
สนใจ_การเล่นเกมส์,สนใจ_บุฟเฟต์,0.17026126570890102
สนใจ_การท่องเที่ยว,สนใจ_บุฟเฟต์,0.10301939678441391
สนใจ_การอ่านหนังสือ,สนใจ_บุฟเฟต์,-0.030129542600182895
สนใจ_การอ่านบทความ_Online,สนใจ_บุฟเฟต์,-0.07802728713976105
สนใจ_การเรียน_e-learning,สนใจ_บุฟเฟต์,-0.053961018365952906
สนใจ_ดู_Series,สนใจ_บุฟเฟต์,0.06463462123018664
สนใจ_ดูหนัง,สนใจ_บุฟเฟต์,0.10665249225436971
สนใจ_ดู_Youtube,สนใจ_บุฟเฟต์,0.31554055563887534
สนใจ_ดู_Netflix,สนใจ_บุฟเฟต์,0.10407960258729991
สนใจ_Content_ด้านบันเทิง,สนใจ_บุฟเฟต์,0.32126639732812456
สนใจ_Content_เกี่่ยวกับเกมส์,สนใจ_บุฟเฟต์,0.19359956043895288
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,สนใจ_บุฟเฟต์,0.35404365183585396
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,สนใจ_บุฟเฟต์,0.2668646140088074
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,สนใจ_บุฟเฟต์,0.10007578298780526
สนใจ_Content_เกี่ยวกับการโทรทัศน์,สนใจ_บุฟเฟต์,0.1647922512297437
สนใจ_Content_เกี่ยวกับละคร,สนใจ_บุฟเฟต์,0.18553849484200266
สนใจ_Content_เกี่ยวกับการเมือง,สนใจ_บุฟเฟต์,0.18837851431290834
บริโภค_อาหารญี่ปุ่น,สนใจ_บุฟเฟต์,0.007823169059331277
บริโภค_อาหารจึน,สนใจ_บุฟเฟต์,-0.1258152337751537
บริโภค_อาหารไทย,สนใจ_บุฟเฟต์,-0.026121714356188725
บริโภค_อาหารอีสาน,สนใจ_บุฟเฟต์,-0.01606711179132743
บริโภค_อาหารสุขภาพ,สนใจ_บุฟเฟต์,-0.21271393944106662
บริโภค_บุฟเฟต์,สนใจ_บุฟเฟต์,0.346243019016131
บริโภค_ชาบูชาบู,สนใจ_บุฟเฟต์,0.24304632009765842
บริโภค_ปิ้งย่าง,สนใจ_บุฟเฟต์,0.02803946609502121
บริโภค_เหล้าเบียร์,สนใจ_บุฟเฟต์,0.020593800700387483
บริโภค_เสื้อผ้าแฟชั่น,สนใจ_บุฟเฟต์,0.06197972976936416
บริโภค_แต่งหน้า,สนใจ_บุฟเฟต์,-0.027952733733563825
บริโภค_skincare_บำรุงผิว,สนใจ_บุฟเฟต์,-0.12539888529498186
บริโภค_การออกกำลังกาย,สนใจ_บุฟเฟต์,-0.19004774148012263
บริโภค_การเล่นเกมส์,สนใจ_บุฟเฟต์,0.09196585221396728
บริโภค_การท่องเที่ยว,สนใจ_บุฟเฟต์,-0.0021797750610618974
บริโภค_การอ่านหนังสือ,สนใจ_บุฟเฟต์,-0.18545929993454
บริโภค_การอ่านบทความ_Online,สนใจ_บุฟเฟต์,-0.23954910149906303
บริโภค_การเรียน_e-learning,สนใจ_บุฟเฟต์,-0.20222557662749463
บริโภค_ดู_Series,สนใจ_บุฟเฟต์,-0.22671130218742577
บริโภค_ดูหนัง,สนใจ_บุฟเฟต์,0.022711406912576598
บริโภค_ดู_Youtube,สนใจ_บุฟเฟต์,-0.03400054836526616
บริโภค_ดู_Netflix,สนใจ_บุฟเฟต์,-0.08581421339119666
บริโภค_Content_ด้านบันเทิง,สนใจ_บุฟเฟต์,0.33108072618644435
บริโภค_Content_เกี่่ยวกับเกมส์,สนใจ_บุฟเฟต์,0.145452246540023
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,สนใจ_บุฟเฟต์,0.1997674664858151
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,สนใจ_บุฟเฟต์,0.13079874614776074
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,สนใจ_บุฟเฟต์,-0.0038390524879137774
บริโภค_Content_เกี่ยวกับการโทรทัศน์,สนใจ_บุฟเฟต์,-0.08176460497760597
บริโภค_Content_เกี่ยวกับละคร,สนใจ_บุฟเฟต์,-0.03364094105253142
บริโภค_Content_เกี่ยวกับการเมือง,สนใจ_บุฟเฟต์,0.12333295164858665
birth_year,สนใจ_บุฟเฟต์,0.17132884739329318
age,สนใจ_บุฟเฟต์,-0.22665563281098713
สนใจ_อาหารญี่ปุ่น,สนใจ_ชาบูชาบู,0.5657482217340386
สนใจ_อาหารจึน,สนใจ_ชาบูชาบู,0.05387417617786054
สนใจ_อาหารไทย,สนใจ_ชาบูชาบู,0.12232047782204739
สนใจ_อาหารอีสาน,สนใจ_ชาบูชาบู,0.002153148064555782
สนใจ_อาหารสุขภาพ,สนใจ_ชาบูชาบู,-0.07121488393014146
สนใจ_บุฟเฟต์,สนใจ_ชาบูชาบู,0.708650952831704
สนใจ_ชาบูชาบู,สนใจ_ชาบูชาบู,1.0
สนใจ_ปิ้งย่าง,สนใจ_ชาบูชาบู,0.6300162305651245
สนใจ_เหล้าเบียร์,สนใจ_ชาบูชาบู,0.1872597155505912
สนใจ_เสื้อผ้าแฟชั่น,สนใจ_ชาบูชาบู,0.24124714670179784
สนใจ_แต่งหน้า,สนใจ_ชาบูชาบู,-0.01999608345527636
สนใจ_skincare_บำรุงผิว,สนใจ_ชาบูชาบู,0.027499778765645612
สนใจ_การออกกำลังกาย,สนใจ_ชาบูชาบู,-0.17578186124309766
สนใจ_การเล่นเกมส์,สนใจ_ชาบูชาบู,0.11242040250005134
สนใจ_การท่องเที่ยว,สนใจ_ชาบูชาบู,0.10639274762531073
สนใจ_การอ่านหนังสือ,สนใจ_ชาบูชาบู,-0.021827295957750133
สนใจ_การอ่านบทความ_Online,สนใจ_ชาบูชาบู,0.058941677453488696
สนใจ_การเรียน_e-learning,สนใจ_ชาบูชาบู,0.06412668307601564
สนใจ_ดู_Series,สนใจ_ชาบูชาบู,0.08043449898594976
สนใจ_ดูหนัง,สนใจ_ชาบูชาบู,0.11631369456312766
สนใจ_ดู_Youtube,สนใจ_ชาบูชาบู,0.31893467176654183
